-0.00235403i + 0.00698875j + 9.03015e-05k + 1
-0.00269153i + 0.00692761j + -0.000413794k + 1
-0.00307847i + 0.00765404j + 0.000178926k + 1
-0.00347771i + 0.00787016j + -0.000334229k + 1
-0.0034727i + 0.00777808j + -0.000325579k + 1
-0.00318978i + 0.00783549j + 0.000139102k + 1
-0.00273151i + 0.00715553j + -7.00923e-05k + 1
-0.00199271i + 0.0061705j + -0.000141304k + 1
-0.00114882i + 0.00544275j + 0.000168785k + 1
0.000459854i + 0.00371461j + -0.000597513k + 1
0.00156839i + 0.0029454j + 0.000213309k + 1
0.00235487i + 0.00196938j + -3.97474e-05k + 1
0.00315304i + 0.00164266j + -0.000307229k + 1
0.00360277i + 0.00150154j + -2.26334e-05k + 1
0.00357997i + 0.00121444j + 0.000416315k + 1
0.00359517i + 0.000863742j + -0.000214765k + 1
0.00362211i + 0.000923932j + -0.000632057k + 1
0.00327633i + 0.000951148j + 0.000195918k + 1
0.00274678i + 0.000618244j + 0.000526931k + 1
0.00224395i + 0.000755723j + -0.000391869k + 1
0.00150306i + 0.00110366j + -0.000392481k + 1
0.000328083i + 0.00123693j + 0.000296365k + 1
-0.000464729i + 0.00120156j + -0.000156985k + 1
-0.000766453i + 0.00105445j + -0.000483703k + 1
-0.000944905i + 0.00125581j + 1.56188e-05k + 1
-0.000705597i + 0.00105171j + -0.000488704k + 1
-6.05763e-05i + 0.00062346j + -0.000452922k + 1
0.000978063i + 0.000515108j + -0.000152941k + 1
0.00197804i + 7.4497e-05j + -3.52119e-05k + 1
0.00307993i + -0.000116038j + -0.0001736k + 1
0.00390513i + -0.000310499j + -0.000538134k + 1
0.00414513i + -0.00017421j + 0.000294482k + 1
0.00425702i + 4.88399e-07j + -0.00026896k + 1
0.00305747i + 0.000218114j + -8.1999e-05k + 1
0.000953521i + 0.000913062j + 3.20163e-05k + 1
0.000509482i + 0.000909938j + 0.000359295k + 1
0.000520773i + 0.000637817j + -0.000247294k + 1
0.00107075i + -3.36995e-05j + -0.000520738k + 1
0.0021417i + -0.000496099j + 2.8521e-05k + 1
0.0031007i + -0.000920131j + 0.000133503k + 1
0.00381522i + -0.00130186j + 1.7687e-05k + 1
0.00452256i + -0.00130012j + 0.000381771k + 1
0.00467088i + -0.00151163j + -0.000876999k + 1
0.00420302i + -0.00132636j + 0.000179461k + 1
0.00350369i + -0.0010098j + -3.23995e-05k + 1
0.0025326i + -0.000602022j + 0.000470136k + 1
0.00120659i + -0.000284651j + -0.000427736k + 1
0.000386463i + -0.000210823j + -0.000112777k + 1
-0.000184363i + -0.000340125j + 0.000103856k + 1
-0.000148309i + -0.00045085j + -0.00058769k + 1
0.000138496i + -0.000617485j + -2.99755e-05k + 1
0.000616665i + -0.000854967j + -3.72529e-05k + 1
0.00143486i + -0.00116756j + -0.000196753k + 1
0.00182727i + -0.00117585j + 7.22554e-05k + 1
0.00163539i + -0.00143111j + -0.000527209k + 1
0.00112877i + -0.00125801j + -0.000858556k + 1
-0.000127494i + -0.000962356j + -0.00047055k + 1
-0.00157287i + -0.000507133j + 6.11894e-05k + 1
-0.00383889i + -0.000413707j + -0.000148562k + 1
-0.00541696i + -0.000548394j + -0.000373259k + 1
-0.00685605i + -0.000413393j + 0.000427142k + 1
-0.00782331i + -0.000443493j + -0.000319384k + 1
-0.0083448i + -0.000574819j + -5.47966e-05k + 1
-0.00862471i + -0.000641997j + 0.000596722k + 1
-0.00832747i + -0.000706016j + -0.000390994k + 1
-0.00784509i + -0.000533419j + -0.000405921k + 1
-0.00737771i + -0.000494169j + -0.000451418k + 1
-0.00679737i + -0.000187981j + -6.65531e-05k + 1
-0.00629593i + -0.000263605j + 0.000103603k + 1
-0.00589215i + 6.62578e-05j + -0.00039663k + 1
-0.00534115i + 0.00059726j + -0.0003549k + 1
-0.00479293i + 0.00114632j + 0.000257396k + 1
-0.00449799i + 0.00127601j + -0.000604498k + 1
-0.00420329i + 0.00131636j + 1.09116e-05k + 1
-0.00377482i + 0.00156169j + 0.000148003k + 1
-0.00326742i + 0.00154078j + -0.000208023k + 1
-0.00266987i + 0.00163594j + -0.000111532k + 1
-0.00195986i + 0.00178836j + -0.00016917k + 1
-0.00129693i + 0.00158246j + -0.000342803k + 1
-0.000552179i + 0.00152189j + -7.5885e-05k + 1
8.37285e-05i + 0.00150741j + -0.000259842k + 1
0.000542587i + 0.00167607j + -0.000436515k + 1
0.000993116i + 0.00142247j + -0.000103218k + 1
0.00111779i + 0.0014347j + -7.60414e-05k + 1
0.00120093i + 0.00151319j + -0.000168498k + 1
0.00145586i + 0.00155736j + -0.000166016k + 1
0.0018486i + 0.00167262j + -0.00016725k + 1
0.0025917i + 0.00158433j + -0.000190859k + 1
0.00360095i + 0.00132526j + -0.000203552k + 1
0.00480186i + 0.000983289j + -0.000237307k + 1
0.00599095i + 0.000505188j + -0.000201404k + 1
0.00692144i + 6.91754e-05j + -0.00020232k + 1
0.00733415i + -8.36383e-05j + -0.00013683k + 1
0.00719609i + -0.00018575j + -0.000115213k + 1
0.00617407i + 2.68613e-05j + -0.000129781k + 1
0.00375332i + 0.00027639j + -0.000255511k + 1
0.0020959i + 0.000578221j + -0.000248102k + 1
0.000694939i + 0.000921304j + -6.62042e-05k + 1
-0.000293287i + 0.00124534j + -6.57835e-05k + 1
-0.00075091i + 0.00157224j + -0.000158591k + 1
-0.000599056i + 0.00175659j + -0.0001266k + 1
7.61455e-06i + 0.00166744j + -0.000164075k + 1
0.000889181i + 0.00159116j + -0.000133254k + 1
0.00181364i + 0.00147057j + -7.71486e-05k + 1
0.00275107i + 0.00116605j + -8.90718e-05k + 1
0.00338536i + 0.00123715j + -0.000221084k + 1
0.00357056i + 0.000582814j + -0.00021285k + 1
0.00347667i + 0.000199912j + -6.39715e-05k + 1
0.00288394i + 0.000246041j + -0.000194912k + 1
0.00212702i + -0.000274332j + -2.14721e-05k + 1
0.00160179i + -0.000280091j + -0.000117482k + 1
0.00114611i + -0.000538148j + -0.000245855k + 1
0.00109031i + -0.000433925j + -5.67502e-05k + 1
0.00123633i + -0.000854905j + -0.000251229k + 1
0.00179604i + -0.00121802j + -0.000256967k + 1
0.00246196i + -0.00133508j + -0.000342542k + 1
0.00301959i + -0.00155274j + -0.000278755k + 1
0.00335953i + -0.00145367j + -1.66928e-05k + 1
0.00358225i + -0.000985583j + -0.000531981k + 1
0.0034644i + -0.000831765j + 0.000110415k + 1
0.0030498i + -0.000758815j + -0.000619499k + 1
0.00232702i + -0.000833879j + -0.000686696k + 1
0.00180141i + -0.000637997j + 0.000176486k + 1
0.00115388i + -0.000105845j + 0.000289641k + 1
0.00071506i + -2.14978e-05j + 0.000252077k + 1
0.000452153i + -9.46709e-05j + -0.000573407k + 1
0.0004969i + 0.000217333j + -2.02706e-05k + 1
0.00065203i + -2.41771e-05j + -0.000285208k + 1
0.000841657i + -0.000233112j + -0.000240316k + 1
0.00104371i + -0.000112593j + 9.88049e-05k + 1
0.0012974i + -0.000188396j + -0.000682556k + 1
0.00121427i + -0.000365847j + -0.000629069k + 1
0.000815714i + -5.26337e-05j + 0.0005757k + 1
0.000524122i + 5.04381e-05j + 9.04548e-05k + 1
0.000248804i + 0.00027905j + 0.00024474k + 1
0.000294199i + 0.000248408j + 0.000253422k + 1
0.000314613i + 0.000108052j + -0.000882364k + 1
0.000390091i + 0.000467066j + -0.000642201k + 1
0.000458747i + 0.000111664j + -0.000341885k + 1
0.000603791i + 2.05846e-05j + -3.07897e-05k + 1
0.000718191i + 0.000258215j + 3.22692e-05k + 1
0.000692864i + 0.000191331j + 9.96706e-06k + 1
0.000517092i + 5.57473e-05j + 0.00016473k + 1
0.000437719i + -8.28966e-05j + 0.00019053k + 1
2.56296e-05i + -0.000172489j + 1.00719e-05k + 1
-0.00019454i + -0.000160413j + -0.000169448k + 1
-0.000700926i + -0.000272701j + 3.21724e-05k + 1
-0.000940255i + -6.91608e-06j + -8.50338e-05k + 1
-0.0011116i + 4.17361e-05j + -7.8832e-05k + 1
-0.00122979i + 0.000323593j + 5.06652e-05k + 1
-0.00114966i + 0.000732171j + -6.09365e-05k + 1
-0.0013013i + 0.00102663j + 0.000190163k + 1
-0.00135274i + 0.00114069j + -0.000251807k + 1
-0.00133182i + 0.00182584j + -0.000801909k + 1
-0.00168953i + 0.00207717j + -0.0002339k + 1
-0.00208267i + 0.00254795j + -0.000277995k + 1
-0.00245639i + 0.00318714j + -0.000387008k + 1
-0.00246642i + 0.00351328j + 0.000332957k + 1
-0.00254054i + 0.00349632j + 0.000177774k + 1
-0.00214934i + 0.00403189j + -3.21646e-05k + 1
-0.00167385i + 0.00401336j + -0.000691151k + 1
-0.0013646i + 0.00415442j + -0.000305646k + 1
-0.000964885i + 0.00442391j + 0.000146598k + 1
-0.000700717i + 0.00417489j + -5.81601e-05k + 1
-0.000574851i + 0.00411154j + -0.000619683k + 1
-0.000655588i + 0.00432348j + 4.84213e-05k + 1
-0.000994976i + 0.00422526j + -3.59723e-05k + 1
-0.00127339i + 0.00420198j + -0.000474698k + 1
-0.00178473i + 0.00442266j + -0.000511082k + 1
-0.00185664i + 0.00456732j + -0.000141137k + 1
-0.00183448i + 0.0040927j + -0.000228754k + 1
-0.00193114i + 0.00357027j + -0.000345851k + 1
-0.00175294i + 0.00341379j + 0.000410813k + 1
-0.00152725i + 0.00301423j + -0.000361434k + 1
-0.00141725i + 0.0028182j + 6.24579e-05k + 1
-0.00114466i + 0.00248653j + -0.000237301k + 1
-0.000889333i + 0.00215087j + -4.23292e-05k + 1
-0.000768217i + 0.00185364j + -0.000286623k + 1
-0.000643844i + 0.00213794j + 0.000315249k + 1
-0.000584273i + 0.00189571j + 9.47581e-05k + 1
-0.000654681i + 0.00156178j + -0.000591542k + 1
-0.000841334i + 0.00152734j + -0.000195824k + 1
-0.000896142i + 0.0015796j + -0.000142996k + 1
-0.000931095i + 0.00150357j + -0.000451444k + 1
-0.00107853i + 0.00134521j + -0.000328945k + 1
-0.00102539i + 0.00147388j + -0.000234754k + 1
-0.00099393i + 0.000957044j + -0.000214594k + 1
-0.000927557i + 0.000837177j + -9.59878e-05k + 1
-0.000686915i + 0.000781039j + -0.000154564k + 1
-0.000484523i + 0.000446258j + 0.000274482k + 1
-0.000217529i + 0.000246153j + 0.00047543k + 1
2.09649e-07i + 0.000491269j + -2.69836e-05k + 1
0.000328727i + 0.000402615j + -0.000831848k + 1
0.00030637i + 0.000189762j + -0.000167982k + 1
0.000216008i + 0.000259353j + 0.000354744k + 1
-1.29077e-06i + 0.000516482j + -0.0004019k + 1
-0.000291194i + 0.000399696j + -0.000255536k + 1
-0.000495577i + 0.000746448j + 0.00039317k + 1
-0.000663443i + 0.00077453j + -0.000534807k + 1
-0.000783554i + 0.000662237j + -0.000308918k + 1
-0.000787238i + 0.000867981j + 0.000469142k + 1
-0.000810518i + 0.000391003j + 0.000473402k + 1
-0.000501439i + 0.00035014j + -0.000219454k + 1
-0.000273042i + 0.000515382j + -0.000794112k + 1
7.39227e-05i + 0.000396824j + -0.000375422k + 1
8.68383e-05i + -3.22597e-05j + -0.000244914k + 1
0.000160368i + -0.000163159j + 0.000480781k + 1
0.000273224i + -0.000238025j + 9.99474e-05k + 1
0.000213964i + -0.000504442j + -6.80748e-05k + 1
0.000241871i + -0.000301883j + -0.000148212k + 1
0.000139609i + -0.000412231j + 0.000267407k + 1
-3.48804e-05i + -0.000616212j + 0.00057902k + 1
-6.19395e-05i + -0.000259802j + 0.000170652k + 1
-0.00012779i + -0.000214279j + 8.73275e-05k + 1
-0.000127834i + 0.000170843j + 1.42435e-05k + 1
-0.000250514i + 0.000465776j + -0.000196284k + 1
-0.000366676i + 0.000401058j + -0.000121098k + 1
-0.000369997i + 0.000360552j + -0.000478012k + 1
-0.000332406i + 0.000423022j + -0.000451989k + 1
-0.000278344i + 0.000145724j + 3.90209e-05k + 1
-0.00019972i + 0.000132068j + 0.000390963k + 1
-0.000215589i + 8.37635e-05j + 0.000385763k + 1
-0.000160648i + -0.000336551j + -0.000344051k + 1
3.42001e-05i + -0.000398478j + -0.0004728k + 1
1.67719e-06i + -0.000728478j + -0.00016177k + 1
3.61154e-05i + -0.000937935j + 0.000626415k + 1
-5.86225e-05i + -0.000821953j + 0.000133477k + 1
-4.18819e-05i + -0.000782559j + -0.000363207k + 1
-4.16053e-05i + -0.000887615j + -0.000244904k + 1
-8.78595e-05i + -0.000658536j + -0.000381536k + 1
-0.000250723i + -0.000647754j + 0.000442814k + 1
-0.000314517i + -0.000921117j + 0.000535164k + 1
-0.000173033i + -0.000781316j + 0.000423747k + 1
-0.000125711i + -0.00140451j + -0.000133747k + 1
-0.000137807i + -0.0015565j + -0.000621889k + 1
-0.000100535i + -0.00170822j + -0.000328013k + 1
-0.000209169i + -0.00223216j + 0.000371142k + 1
-0.000204386i + -0.00218908j + 0.000134432k + 1
-0.000278562i + -0.00227035j + -0.000281524k + 1
-0.000251804i + -0.00215717j + -7.79074e-05k + 1
-0.000503182i + -0.00165512j + -6.36925e-05k + 1
-0.000866147i + -0.00152822j + -6.88347e-05k + 1
-0.00113287i + -0.0013825j + 7.4289e-05k + 1
-0.00120972i + -0.000730273j + 6.39431e-05k + 1
-0.00114628i + -0.00100652j + -0.000507307k + 1
-0.000936313i + -0.000435922j + -0.000241548k + 1
-0.00062264i + -0.00064785j + 6.0309e-05k + 1
-0.000268157i + -0.00101925j + -2.65218e-05k + 1
-4.35068e-05i + -0.000874897j + -0.000409337k + 1
0.000465307i + -0.00126958j + -0.000376294k + 1
0.000793282i + -0.00153702j + -1.42944e-05k + 1
0.000957777i + -0.00172625j + -0.000204407k + 1
0.00103172i + -0.00239862j + -0.000119584k + 1
0.000549914i + -0.0035296j + -0.000200543k + 1
0.00023028i + -0.00429863j + -3.94208e-05k + 1
-0.000277348i + -0.00539042j + -0.000236772k + 1
-0.000911828i + -0.00659599j + 0.00027142k + 1
-0.00131149i + -0.00770086j + 0.000964527k + 1
-0.00137612i + -0.00859016j + -0.000270788k + 1
-0.0012003i + -0.00961662j + 0.000566046k + 1
-0.000657538i + -0.010201j + -0.000355704k + 1
0.000153442i + -0.0107318j + -0.000251446k + 1
0.00140229i + -0.0112835j + -2.02075e-05k + 1
0.00269086i + -0.0115688j + 0.000361138k + 1
0.00352283i + -0.0121641j + -0.000422725k + 1
0.00418936i + -0.0120266j + 0.000432285k + 1
0.00409397i + -0.0118122j + 0.000139766k + 1
0.00348426i + -0.0117947j + -0.000220756k + 1
0.00304429i + -0.0111355j + 0.000285585k + 1
0.00198144i + -0.0108969j + 0.000100859k + 1
0.000960402i + -0.0102545j + -0.000150226k + 1
0.000423229i + -0.00964822j + -0.00011411k + 1
-0.000498647i + -0.00905848j + 5.54071e-05k + 1
-0.000951959i + -0.00831107j + -0.000257682k + 1
-0.000852695i + -0.00731322j + -0.000256383k + 1
-0.000419936i + -0.00666532j + -0.000204107k + 1
0.000225427i + -0.00608083j + -4.18757e-05k + 1
0.00084253i + -0.00525353j + -0.000106596k + 1
0.00144744i + -0.00496451j + 0.000330069k + 1
0.00144523i + -0.00462564j + 0.000101945k + 1
0.0014028i + -0.00429887j + -8.05838e-05k + 1
0.00131126i + -0.00396444j + -4.00353e-05k + 1
0.000607385i + -0.0039262j + 3.26704e-05k + 1
7.80156e-05i + -0.0035943j + 0.000113141k + 1
-0.000811187i + -0.00325736j + 2.54665e-05k + 1
-0.00120082i + -0.00281052j + -1.15744e-05k + 1
-0.00124866i + -0.00260412j + 0.000330208k + 1
-0.00128225i + -0.00186806j + 0.000252049k + 1
-0.000335648i + -0.00116263j + -6.28073e-05k + 1
0.000918762i + -0.00104023j + 0.000150695k + 1
0.00161281i + -0.00114113j + 0.000273948k + 1
0.00203901i + -0.00134503j + -4.18774e-05k + 1
0.00250308i + -0.00222898j + -0.00052475k + 1
0.00220439i + -0.00194461j + -0.00027333k + 1
0.00136332i + -0.00193699j + 0.000192571k + 1
0.000102616i + -0.00205236j + 4.52467e-05k + 1
-0.000883513i + -0.0012322j + 0.000140142k + 1
-0.00183021i + -0.00147224j + -0.000272954k + 1
-0.00251362i + -0.000303405j + -0.000200822k + 1
-0.00243612i + -0.000299606j + 0.000290827k + 1
-0.00209296i + -0.000292499j + -0.000156113k + 1
-0.000841447i + 0.000173573j + 0.000338547k + 1
0.000270132i + 0.000182438j + -0.000410181k + 1
0.00143588i + -0.000235318j + 0.000111366k + 1
0.00206731i + -0.000245543j + 0.000234187k + 1
0.00209262i + -0.000407077j + -0.000183853k + 1
0.00197966i + -0.000434274j + -0.000778211k + 1
0.00103032i + -0.000617519j + -5.41251e-05k + 1
0.000272605i + -0.000498711j + -0.000223774k + 1
-0.000479878i + -0.000219884j + -0.000291173k + 1
-0.00101018i + -0.000322248j + -0.000156791k + 1
-0.00142294i + -0.000230643j + 0.000138196k + 1
-0.00151832i + 0.000376521j + -0.000216308k + 1
-0.00103451i + 0.00033211j + -0.000361714k + 1
-0.000532452i + 0.000314002j + 0.000129194k + 1
2.65567e-05i + 0.000583253j + 1.29513e-05k + 1
0.000497514i + 0.000161928j + -0.000192117k + 1
0.000849186i + 0.000465749j + -0.000116937k + 1
0.000849507i + 0.000297247j + 9.95736e-05k + 1
0.000917782i + 3.64178e-05j + 0.000375813k + 1
0.000763542i + -7.52309e-05j + -0.00015354k + 1
0.000539051i + -0.000192231j + -0.000521048k + 1
0.000222466i + -6.09888e-05j + 0.000273887k + 1
-0.000231324i + 0.0001609j + -0.000202706k + 1
-0.000608611i + 0.000168593j + 0.000319313k + 1
-0.000651045i + 5.64275e-05j + 0.000223835k + 1
-0.000546835i + 0.000135632j + -0.000569016k + 1
-0.000355555i + 4.44237e-05j + -0.000374728k + 1
-0.000270618i + -0.000155379j + 0.000252763k + 1
-0.000253627i + 0.000103933j + 0.000179155k + 1
-0.000160844i + -0.000235916j + -0.000358054k + 1
-0.000149919i + -0.000534475j + -0.000226073k + 1
3.8505e-05i + -0.000438443j + -0.000256139k + 1
-2.09474e-05i + -0.00073585j + -0.000282712k + 1
8.32022e-05i + -0.000782215j + -0.000121768k + 1
8.99219e-05i + -0.000797767j + 0.000127545k + 1
-7.75237e-05i + -0.000844361j + -0.000105513k + 1
-9.97468e-05i + -0.000926894j + -0.000314677k + 1
-9.31191e-05i + -0.000763376j + 2.62935e-05k + 1
-6.84089e-05i + -0.00039894j + 1.05889e-05k + 1
-9.35807e-05i + -0.000489716j + 0.000433358k + 1
8.93279e-05i + -0.000139635j + -3.75446e-05k + 1
0.000179138i + 4.63543e-05j + 0.000206392k + 1
0.000139277i + -4.16315e-05j + -0.000147119k + 1
0.000171336i + -6.30694e-06j + 0.000251605k + 1
0.000245673i + 0.000104186j + 9.44703e-05k + 1
0.000144728i + -0.000178219j + -0.000133686k + 1
0.000129879i + -0.000114346j + -0.000288923k + 1
-7.44796e-05i + -0.000205671j + -0.000496507k + 1
-0.000167492i + -0.000181809j + 3.52123e-05k + 1
-0.000316535i + -0.000639018j + -0.000138452k + 1
-0.000375276i + -0.000893511j + -0.000215283k + 1
-0.00042316i + -0.000886779j + -0.000211235k + 1
-0.000182627i + -0.000750116j + -0.000249187k + 1
-0.000218576i + -0.000856373j + -0.00014577k + 1
-2.8652e-05i + -0.000410833j + -6.18115e-05k + 1
-9.53346e-05i + -0.00029217j + -2.92633e-05k + 1
-5.2782e-05i + -0.000215349j + -0.000177769k + 1
-0.000286249i + 0.000338469j + -0.000355783k + 1
-0.000443763i + 0.000821714j + 0.000148412k + 1
-0.00105152i + 0.00131536j + -2.21267e-05k + 1
-0.00171253i + 0.00186681j + -0.000255048k + 1
-0.00275816i + 0.00314805j + 0.000322213k + 1
-0.00356777i + 0.00429838j + -0.000484752k + 1
-0.00453944i + 0.00508281j + 0.0002691k + 1
-0.00550644i + 0.00619755j + 0.000450426k + 1
-0.00624077i + 0.00742312j + -0.000366746k + 1
-0.00676049i + 0.00846388j + 6.25151e-05k + 1
-0.00692763i + 0.00946025j + 0.000589801k + 1
-0.00672785i + 0.010446j + -0.000548319k + 1
-0.00637267i + 0.0108333j + -0.000145334k + 1
-0.0054972i + 0.0111883j + -0.000295657k + 1
-0.00441792i + 0.0104167j + -0.000106645k + 1
-0.00323155i + 0.00951857j + -6.90282e-05k + 1
-0.00126555i + 0.00784952j + -7.41546e-05k + 1
0.000228143i + 0.00616808j + -1.54456e-05k + 1
0.00142562i + 0.00502847j + -0.000273226k + 1
0.00201225i + 0.00392091j + -6.61726e-05k + 1
0.00192123i + 0.00323523j + 0.000374299k + 1
0.00141981i + 0.00294712j + 2.85539e-05k + 1
0.000593787i + 0.00314922j + 0.000359277k + 1
-0.00042106i + 0.00364162j + -2.86963e-05k + 1
-0.00134674i + 0.00381409j + -0.000425099k + 1
-0.00205931i + 0.00398649j + 0.00013932k + 1
-0.00250942i + 0.00415861j + -0.000255686k + 1
-0.00269346i + 0.00411993j + 0.000114215k + 1
-0.00270541i + 0.00368482j + 5.42613e-05k + 1
-0.00261957i + 0.0031409j + -2.11494e-05k + 1
-0.00259807i + 0.00250606j + 0.000141085k + 1
-0.00261606i + 0.00195234j + 0.000356968k + 1
-0.00255325i + 0.00133111j + -6.91346e-05k + 1
-0.00272867i + 0.000529468j + 0.000122487k + 1
-0.00305791i + 2.11407e-05j + 8.199e-05k + 1
-0.00319242i + -0.000209788j + -0.000228995k + 1
-0.00333246i + -0.000233374j + -9.98628e-05k + 1
-0.00324929i + -0.000125231j + -0.000468654k + 1
-0.00316818i + 0.000259563j + -0.000368554k + 1
-0.00292124i + 0.000254534j + 0.000148526k + 1
-0.00258552i + 0.000323579j + 0.000164014k + 1
-0.00241288i + 0.000336766j + 0.000176385k + 1
-0.00217703i + 0.000410892j + -2.86586e-05k + 1
-0.00184922i + 0.000542369j + -0.000334569k + 1
-0.00191222i + 0.000520716j + -0.000242828k + 1
-0.0018248i + 0.000383641j + -8.14836e-05k + 1
-0.00175882i + 0.000467851j + -9.33104e-05k + 1
-0.00175166i + 0.000210575j + -6.36023e-05k + 1
-0.00166179i + -0.000205698j + 0.00027367k + 1
-0.00168308i + -0.000244278j + 2.22047e-05k + 1
-0.00145557i + -0.000423412j + 0.000161019k + 1
-0.00123758i + -0.000172353j + -1.31693e-05k + 1
-0.000486927i + -0.000117534j + -0.000211824k + 1
-6.31406e-05i + 8.37339e-06j + -0.000294238k + 1
0.000525299i + 0.000108145j + -0.00029808k + 1
0.000949876i + 0.000184491j + -4.98091e-05k + 1
0.00119875i + 0.000310679j + -0.000119644k + 1
0.00163583i + 0.000347949j + -0.000420398k + 1
0.00187433i + 0.000390445j + -0.000112599k + 1
0.00220005i + -1.47305e-05j + 1.34135e-05k + 1
0.00260514i + -8.8444e-05j + 8.28443e-05k + 1
0.00284487i + 5.93743e-05j + -0.000241751k + 1
0.00316776i + -0.000120294j + -0.000162811k + 1
0.00345502i + -0.000126838j + -0.000115717k + 1
0.00349464i + -6.93003e-05j + -0.000137048k + 1
0.00470525i + -0.000211376j + -0.000332537k + 1
0.0053884i + -7.80942e-06j + -2.51928e-05k + 1
0.00607213i + -0.00012455j + -0.000108041k + 1
0.00657713i + -0.000198685j + -0.000238188k + 1
0.00702961i + -5.80844e-06j + -0.000426095k + 1
0.00708573i + -1.61537e-05j + 0.000194524k + 1
0.00652399i + -0.00011903j + -0.000317773k + 1
0.00580238i + 6.87561e-05j + -0.000333892k + 1
0.00503234i + 0.000508335j + -0.000223622k + 1
0.00426463i + 0.000235775j + 0.000148194k + 1
0.0036526i + 1.65972e-07j + -0.000299274k + 1
0.00353788i + 0.000305302j + 0.00042639k + 1
0.00436849i + -1.58285e-05j + -9.92338e-05k + 1
0.00530873i + 0.000271289j + -0.000233496k + 1
0.00654i + 0.000235757j + -0.000238853k + 1
0.00764952i + 3.02069e-05j + -0.000325471k + 1
0.00848803i + 7.28136e-05j + -1.01353e-05k + 1
0.00901888i + 8.8531e-05j + 4.48455e-05k + 1
0.00925584i + -0.000184273j + -1.29458e-05k + 1
0.00894929i + -0.000198534j + -0.000336952k + 1
0.00864811i + 5.46887e-06j + 0.000165898k + 1
0.00803998i + 0.000231217j + -0.000504634k + 1
0.00767179i + -2.97923e-05j + 0.000118297k + 1
0.00707385i + -0.000243726j + 0.000172375k + 1
0.00622111i + -4.918e-05j + 0.000140955k + 1
0.0059456i + -0.000465081j + -0.000439856k + 1
0.00543992i + -0.000413856j + 0.00014112k + 1
0.00505946i + -0.000592873j + -0.000278972k + 1
0.00445194i + -0.000315904j + -0.000169143k + 1
0.00445826i + -0.000172637j + -6.73081e-05k + 1
0.0041304i + -0.000275389j + -0.000342524k + 1
0.00398608i + -0.000631134j + 0.000282338k + 1
0.00377524i + -0.000191025j + -0.000483407k + 1
0.00376202i + -0.000196469j + -0.000124729k + 1
0.00328052i + 6.23319e-05j + 0.000234911k + 1
0.00313844i + 0.000188789j + -0.000508076k + 1
0.00294622i + -8.13882e-05j + 0.000446763k + 1
0.00276129i + -0.000191375j + -0.000589699k + 1
0.00266672i + -0.000167328j + 0.000220874k + 1
0.00248721i + -0.000200924j + -0.000233612k + 1
0.0023027i + -0.000293578j + 8.49777e-05k + 1
0.00232307i + -9.91724e-05j + -0.000348987k + 1
0.00234063i + -0.000197427j + 0.000213265k + 1
0.00232038i + -0.00014623j + -0.000629716k + 1
0.00234472i + 0.000153811j + 0.000283707k + 1
0.00216164i + 0.000175571j + -0.00017728k + 1
0.00215447i + 0.000194615j + -7.68626e-05k + 1
0.00198143i + 7.41756e-05j + 5.36454e-05k + 1
0.00174i + 1.03165e-05j + -3.09058e-05k + 1
0.00138439i + 0.000405554j + -0.000428832k + 1
0.00126777i + 0.000312711j + 0.000216016k + 1
0.000916926i + 0.000242127j + -0.000346681k + 1
0.000897372i + 0.000262619j + 0.000318881k + 1
0.000992195i + -2.23639e-05j + -0.000290094k + 1
0.000722527i + -2.8588e-05j + 0.000117601k + 1
0.00056216i + -3.08507e-05j + -0.000154768k + 1
0.000211076i + -3.03941e-05j + -0.000354569k + 1
-0.000450702i + -0.000301894j + -0.000114914k + 1
-0.00120747i + 9.8117e-05j + 0.00040488k + 1
-0.00210417i + 0.000331213j + -3.13273e-05k + 1
-0.00355036i + 0.000389117j + 5.03245e-05k + 1
-0.00455542i + 0.00067809j + 0.000321218k + 1
-0.00543487i + 0.000984817j + -0.000362728k + 1
-0.00572985i + 0.00119016j + 1.11122e-05k + 1
-0.005789i + 0.00154793j + 7.75857e-05k + 1
-0.00580245i + 0.0015003j + -0.000447391k + 1
-0.00534502i + 0.00156971j + 0.000492111k + 1
-0.00485674i + 0.00157356j + -0.000469631k + 1
-0.00441857i + 0.0015212j + 0.000406011k + 1
-0.00407952i + 0.00166732j + -0.000449362k + 1
-0.00422919i + 0.00179324j + -0.000236583k + 1
-0.00458789i + 0.00184455j + 0.000433659k + 1
-0.00548517i + 0.00195957j + 0.000143546k + 1
-0.00604323i + 0.00254267j + -0.00050176k + 1
-0.00660776i + 0.00275284j + 0.000260474k + 1
-0.00666282i + 0.00260717j + 0.000326763k + 1
-0.00635302i + 0.00266591j + 0.000123081k + 1
-0.00585843i + 0.00249014j + 3.04552e-05k + 1
-0.00500057i + 0.00205753j + -5.56307e-05k + 1
-0.00389652i + 0.00165873j + -0.00014398k + 1
-0.00286853i + 0.00118995j + -0.000335581k + 1
-0.00189743i + 0.00128006j + -0.000363273k + 1
-0.00125093i + 0.00129828j + 0.00032693k + 1
-0.0010412i + 0.00110592j + -0.000390593k + 1
-0.00122283i + 0.000580977j + -0.00019815k + 1
-0.00149058i + 0.000770539j + 0.000270753k + 1
-0.00180346i + 0.000857245j + 0.000430838k + 1
-0.00220469i + 0.000816286j + -0.000289927k + 1
-0.00232561i + 0.000925766j + -0.000265027k + 1
